Ia,Ib,Ic,Voltage,Torque,Speed,Condition
300.5310783,-53.49412008,-247.0369583,0.284444052,64.31568418,153.699687,BF
313.4234348,-111.0976424,-202.3257925,0.323552791,237.3802228,153.6488699,BF
336.160275,-174.9746243,-161.1856507,0.372325876,426.3438649,153.5980679,BF
370.5745542,-244.2359982,-126.3385559,0.431423535,627.877885,153.5472807,BF
417.8625783,-316.9381751,-100.9244032,0.500929976,835.6548012,153.4965084,BF
478.2704257,-390.1391009,-88.13132477,0.580089967,1040.632232,153.4457508,BF
550.8807516,-460.0933507,-90.78740089,0.667140703,1231.724878,153.3950081,BF
633.5305284,-522.566548,-110.9639803,0.759267617,1396.79252,153.3442804,BF
722.8745668,-573.2346068,-149.63996,0.852697228,1523.832829,153.2935681,BF
814.5922774,-608.1225966,-206.4696808,0.942923187,1602.24193,153.2428716,BF
903.7180108,-624.0327034,-279.6853074,1.025044975,1623.996153,153.1921913,BF
985.0604805,-618.9114015,-366.149079,1.094184394,1584.616223,153.1415279,BF
1053.665971,-592.1124779,-461.5534936,1.145934701,1483.799258,153.0908819,BF
1105.274535,-544.5241709,-560.7503642,1.176792203,1325.641461,153.0402539,BF
1136.718781,-478.5440061,-658.1747751,1.184521052,1118.420756,152.9896444,BF
1146.221137,-397.9021365,-748.3190001,1.168408608,873.958452,152.9390538,BF
1133.556779,-307.3510882,-826.205691,1.129380479,606.6263662,152.8884825,BF
1100.064533,-212.2548011,-887.8097324,1.069959658,332.1053656,152.8379304,BF
1048.505046,-118.1209961,-930.3840503,0.994071407,66.02834152,152.7873978,BF
1039.714293,-104.8412801,-934.8730128,0.985533179,28.74644781,152.7800362,BF
1039.714293,-104.8412801,-934.8730128,0.985533179,28.74644781,152.7800362,BF
1037.673884,-101.8363747,-935.8375097,0.979043255,20.35169258,152.7783621,BF
1035.61872,-98.83923542,-936.7794847,0.976239317,11.9847062,152.776688,BF
1025.127257,-83.97548135,-941.1517755,0.962051644,-29.41625004,152.7683177,BF
967.9321247,-13.2770458,-954.6550789,0.887776966,-223.7841411,152.7264742,BF
891.8123084,61.16091311,-952.9732215,0.794718226,-423.4955008,152.6762563,BF
